kategorie,betrag_chf,periode,altersgruppe,datentyp
4201.03: Hausrats- und Haftpflichtversicherung: kombinierte Prämie,18.0910583623178,2018,30-49 Jahre,Altersklasse
4201.04: Prämien für Brand- und andere Gebäudeversicherungen,7.13067660280824,2018,30-49 Jahre,Altersklasse
4202: Prämien für die Fahrzeugversicherung,104.689696433653,2018,30-49 Jahre,Altersklasse
4202.01: Versicherungsprämien für motorisierte Fahrzeuge,104.663968685589,2018,30-49 Jahre,Altersklasse
4203: Prämien für andere Privatversicherungen,18.4452608852367,2018,30-49 Jahre,Altersklasse
4203.01: Prämien für die Rechtsschutzversicherung,8.14584690086344,2018,30-49 Jahre,Altersklasse
"4203.02: Organisationen mit Versicherungsanteil (Rega, ETI-Schutzbrief usw.): Beiträge",5.7282490546952,2018,30-49 Jahre,Altersklasse
4203.03: Prämien für die Reiseversicherung,3.11846943519951,2018,30-49 Jahre,Altersklasse
4203.04: Prämien für andere Privatversicherungen,1.45269549447859,2018,30-49 Jahre,Altersklasse
43: Gebühren,59.8144254006322,2018,30-49 Jahre,Altersklasse
430: Gebühren,59.8144254006322,2018,30-49 Jahre,Altersklasse
4300: Gebühren,59.8144254006322,2018,30-49 Jahre,Altersklasse
4300.01: Liegenschaftssteuer,6.10480870619301,2018,30-49 Jahre,Altersklasse
4300.02: Fahrzeugsteuer,37.1966367926163,2018,30-49 Jahre,Altersklasse
4300.05: Gebühren für Dienstleistungen des Staates,7.21591674194313,2018,30-49 Jahre,Altersklasse
4300.06: Andere Gebühren,7.22095016855844,2018,30-49 Jahre,Altersklasse
"44: Spenden, gemachte Geschenke und Einladungen",130.066461742448,2018,30-49 Jahre,Altersklasse
441: Spenden,11.9806768914112,2018,30-49 Jahre,Altersklasse
4410: Spenden,11.9806768914112,2018,30-49 Jahre,Altersklasse
4410.00: Bargeldspenden an private Organisationen ohne Erwerbscharakter,11.9806768914112,2018,30-49 Jahre,Altersklasse
442: Gemachte Geschenke und Einladungen,118.085784851037,2018,30-49 Jahre,Altersklasse
4421: Verschenkte Nahrungsmittel und alkoholfreie Getränke,6.81567674297793,2018,30-49 Jahre,Altersklasse
4421.01: Verschenkte Schokolade und Süsswaren,2.5808833533489,2018,30-49 Jahre,Altersklasse
4421.02: Andere verschenkte Nahrungsmittel und alkoholfreie Getränke,4.23479338962903,2018,30-49 Jahre,Altersklasse
4423: Gemachte Einladungen in Gaststätten,65.3356559487425,2018,30-49 Jahre,Altersklasse
"4423.01: Gemachte Einladungen zu Mahlzeiten in Restaurants, Cafés und Bars",31.651754095268,2018,30-49 Jahre,Altersklasse
"4423.02: Gemachte Einladungen zu alkoholfreien Getränken in Restaurants, Cafés und Bars",7.76852166281702,2018,30-49 Jahre,Altersklasse
"4423.03: Gemachte Einladungen zu alkoholischen Getränken in Restaurants, Cafés und Bars",12.6723510418707,2018,30-49 Jahre,Altersklasse
4423.04: Gemachte Einladungen zu Mahlzeiten in Selbstbedienungsrestaurants,6.51073747982093,2018,30-49 Jahre,Altersklasse
4423.05: Gemachte Einladungen zu alkoholfreien Getränken in Selbstbedienungsrestaurants,1.31908580504467,2018,30-49 Jahre,Altersklasse
4423.06: Gemachte Einladungen zu alkoholischen Getränken in Selbstbedienungsrestaurants,1.59542283959151,2018,30-49 Jahre,Altersklasse
4423.07: Gemachte Einladungen zu Mahlzeiten in Kantinen,2.60920350487069,2018,30-49 Jahre,Altersklasse
4423.08: Gemachte Einladungen zu Getränken in Kantinen,1.20857951945903,2018,30-49 Jahre,Altersklasse
4424: Verschenkte Bekleidung und Schuhe,6.19200102510036,2018,30-49 Jahre,Altersklasse
4424.01: Verschenkte Kinderbekleidung,2.95810134189457,2018,30-49 Jahre,Altersklasse
"4424.02: Andere verschenkte Bekleidung (Herren, Damen) und Schuhe",3.23389968320579,2018,30-49 Jahre,Altersklasse
4425: Gemachte Geschenke: Wohnungseinrichtung und laufende Haushaltsführung,3.42741588407518,2018,30-49 Jahre,Altersklasse
4425.00: Gemachte Geschenke: Wohnungseinrichtung und laufende Haushaltsführung,3.42741588407518,2018,30-49 Jahre,Altersklasse
4426: Gemachte Geschenke: Verkehr,5.7536956507911,2018,30-49 Jahre,Altersklasse
4426.00: Gemachte Geschenke: Verkehr,5.7536956507911,2018,30-49 Jahre,Altersklasse
"4427: Gemachte Geschenke: Unterhaltung, Erholung und Kultur",17.7178511693673,2018,30-49 Jahre,Altersklasse
4427.01: Verschenkte Spielzeuge und Gesellschaftsspiele,5.59033971989289,2018,30-49 Jahre,Altersklasse
4427.02: Verschenkte Pflanzen und nicht dauerhafte Güter für die Gartenpflege,2.0774496101708,2018,30-49 Jahre,Altersklasse
4427.03: Verschenkte Bücher und Broschüren,1.64564166755064,2018,30-49 Jahre,Altersklasse
4427.05: Verschenkte übrige Druckerzeugnisse und Schreib- und Zeichenmaterial,0.658914535199346,2018,30-49 Jahre,Altersklasse
"4427.06: Andere gemachte Geschenke: Unterhaltung, Erholung und Kultur",7.69976797345499,2018,30-49 Jahre,Altersklasse
4428: Gemachte Geschenke: andere Waren und Dienstleistungen,11.2845182960899,2018,30-49 Jahre,Altersklasse
4428.01: Gemachte Geschenke: Körperpflege,1.79633615259495,2018,30-49 Jahre,Altersklasse
4428.02: Gemachte Geschenke: Persönliche Ausstattung,2.86439731770087,2018,30-49 Jahre,Altersklasse
4428.03: Andere verschenkte Waren und Dienstleistungen,6.62378482579404,2018,30-49 Jahre,Altersklasse
80: Prämien für die Lebensversicherung,371.473524452693,2018,30-49 Jahre,Altersklasse
81: Prämien für die Lebensversicherung,371.473524452693,2018,30-49 Jahre,Altersklasse
810: Prämien für die Lebensversicherung,371.473524452693,2018,30-49 Jahre,Altersklasse
8100: Prämien für die Lebensversicherung,371.473524452693,2018,30-49 Jahre,Altersklasse
8100.01: Prämien für die Säule 3A (gebundene Lebensversicherung),338.17028755688,2018,30-49 Jahre,Altersklasse
8100.02: Prämien für die Säule 3B (nicht gebundene Lebensversicherung),33.3032368958133,2018,30-49 Jahre,Altersklasse
50: Konsumausgaben,5614.64154050955,2015,30-49 Jahre,Altersklasse
51: Nahrungsmittel und alkoholfreie Getränke,654.224882646029,2015,30-49 Jahre,Altersklasse
511: Nahrungsmittel,597.0843669132,2015,30-49 Jahre,Altersklasse
5111: Brot und Getreideprodukte,104.580695969832,2015,30-49 Jahre,Altersklasse
5111.01: Reis,2.68578746013808,2015,30-49 Jahre,Altersklasse
5111.02: Teigwaren,8.60070928133428,2015,30-49 Jahre,Altersklasse
5111.03: Brot,25.0012220537255,2015,30-49 Jahre,Altersklasse
"5111.04: Gebäck, süsses und salziges",46.2398415406619,2015,30-49 Jahre,Altersklasse
5111.05: Sandwich,6.03709561738946,2015,30-49 Jahre,Altersklasse
5111.06: Weizenmehl,1.58999399403605,2015,30-49 Jahre,Altersklasse
"5111.07: Übrige Mehle, Stärken, Griesse, Flocken und Getreidekörner",1.92535760801734,2015,30-49 Jahre,Altersklasse
5111.08: Andere Produkte auf Getreidebasis,12.5006884145292,2015,30-49 Jahre,Altersklasse
5112: Fleisch,129.921437720703,2015,30-49 Jahre,Altersklasse
5112.01: Rindfleisch,23.0005595274835,2015,30-49 Jahre,Altersklasse
5112.02: Kalbfleisch,3.70116185412008,2015,30-49 Jahre,Altersklasse
"5112.03: Schweinefleisch, frisch oder tiefgekühlt",13.2228845294342,2015,30-49 Jahre,Altersklasse
5112.05: Schaf- und Ziegenfleisch,3.47930058450957,2015,30-49 Jahre,Altersklasse
"5112.06: Geflügel, frisch oder tiefgekühlt",24.3917304831531,2015,30-49 Jahre,Altersklasse
"5112.08: Andere geniessbare Fleischwaren inkl. Innereien, frisch und tiefgekühlt",8.38464432037746,2015,30-49 Jahre,Altersklasse
"5112.09: Würste, Wurstwaren und Pasteten",28.1110307482761,2015,30-49 Jahre,Altersklasse
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.8421668106777,2015,30-49 Jahre,Altersklasse
"5112.11: Geflügel, grilliert oder geräuchert",1.33641907371562,2015,30-49 Jahre,Altersklasse
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.26874162554044,2015,30-49 Jahre,Altersklasse
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.584773894791518,2015,30-49 Jahre,Altersklasse
5113: Fisch,23.575009761814,2015,30-49 Jahre,Altersklasse
"5113.01: Fisch, frisch oder tiefgekühlt",12.3865747766637,2015,30-49 Jahre,Altersklasse
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",2.90887470988434,2015,30-49 Jahre,Altersklasse
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.45282987433265,2015,30-49 Jahre,Altersklasse
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",2.24573825921443,2015,30-49 Jahre,Altersklasse
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.58099214171897,2015,30-49 Jahre,Altersklasse
"5114: Milch, Käse und Eier",97.3228435504227,2015,30-49 Jahre,Altersklasse
5114.01: Vollmilch,10.290536702971,2015,30-49 Jahre,Altersklasse
5114.02: Milchdrink und Magermilch,5.63714908258703,2015,30-49 Jahre,Altersklasse
5114.03: Hart- und Halbhartkäse,27.1695807117098,2015,30-49 Jahre,Altersklasse
"5114.04: Weich-, Frisch- und Schmelzkäse",14.0762743975802,2015,30-49 Jahre,Altersklasse
5114.05: Rahm,6.1644294764808,2015,30-49 Jahre,Altersklasse
5114.06: Quark,2.28767792326645,2015,30-49 Jahre,Altersklasse
5114.07: Joghurt,13.2932419143347,2015,30-49 Jahre,Altersklasse
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,7.78727467440592,2015,30-49 Jahre,Altersklasse
5114.09: Frische Eier,9.81478675133404,2015,30-49 Jahre,Altersklasse
5114.10: Verarbeitete Eier,0.801891915752807,2015,30-49 Jahre,Altersklasse
5115: Speisefette und -öle,12.5367398898752,2015,30-49 Jahre,Altersklasse
5115.01: Butter,6.14043816856589,2015,30-49 Jahre,Altersklasse
5115.02: Margarine,0.895851501355872,2015,30-49 Jahre,Altersklasse
5115.03: Andere Pflanzenfette,0.425019965773027,2015,30-49 Jahre,Altersklasse
5115.04: Olivenöl,2.71750192474038,2015,30-49 Jahre,Altersklasse
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.35792832944,2015,30-49 Jahre,Altersklasse
5116: Früchte,57.5262946978056,2015,30-49 Jahre,Altersklasse
5116.01: Zitronen,1.74817585178507,2015,30-49 Jahre,Altersklasse
5116.02: Orangen und übrige Zitrusfrüchte,5.06219434101456,2015,30-49 Jahre,Altersklasse
5116.03: Bananen,4.96031986632951,2015,30-49 Jahre,Altersklasse
5116.04: Äpfel,6.75923516762594,2015,30-49 Jahre,Altersklasse
5116.05: Birnen und Quitten,1.91750487770686,2015,30-49 Jahre,Altersklasse
5116.06: Steinobst,7.1617470704072,2015,30-49 Jahre,Altersklasse
5116.07: Beeren,7.24579530769371,2015,30-49 Jahre,Altersklasse
5116.08: Trauben,2.20303075480683,2015,30-49 Jahre,Altersklasse
5116.09: Melonen und Wassermelonen,2.16396770972295,2015,30-49 Jahre,Altersklasse
5116.10: Übrige exotische Früchte,5.74570327013987,2015,30-49 Jahre,Altersklasse
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",7.7030493230288,2015,30-49 Jahre,Altersklasse
5116.12: Anderes Dörrobst,2.8114606421635,2015,30-49 Jahre,Altersklasse
5116.13: Fruchtkonserven,2.04411051538076,2015,30-49 Jahre,Altersklasse
5117: Gemüse,76.1932098328619,2015,30-49 Jahre,Altersklasse
5117.01: Grüne Salate und anderes Blattgemüse,12.2521764002658,2015,30-49 Jahre,Altersklasse
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.30115377144538,2015,30-49 Jahre,Altersklasse
5117.03: Küchenkräuter,1.83771732026814,2015,30-49 Jahre,Altersklasse
5117.04: Kohlgemüse,3.53590769123661,2015,30-49 Jahre,Altersklasse
5117.05: Tomaten,7.7720924532997,2015,30-49 Jahre,Altersklasse
5117.06: Bohnen und Erbsen,1.97180618707066,2015,30-49 Jahre,Altersklasse
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",10.0747178769271,2015,30-49 Jahre,Altersklasse
5117.08: Zwiebeln,1.99513189999807,2015,30-49 Jahre,Altersklasse
5117.09: Knoblauch,0.430505223870462,2015,30-49 Jahre,Altersklasse
5117.10: Rüben und anderes Wurzelgemüse,9.51321373308172,2015,30-49 Jahre,Altersklasse
5117.11: Frische Pilze,2.71355471491173,2015,30-49 Jahre,Altersklasse
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.24202235868176,2015,30-49 Jahre,Altersklasse
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.20107563297589,2015,30-49 Jahre,Altersklasse
5117.14: Kartoffeln,4.32048777166906,2015,30-49 Jahre,Altersklasse
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,10.0316467971597,2015,30-49 Jahre,Altersklasse
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",44.1255536573066,2015,30-49 Jahre,Altersklasse
5118.01: Zucker,1.49075000184998,2015,30-49 Jahre,Altersklasse
"5118.02: Konfitüren, Marmeladen, Kompott",4.4438165672249,2015,30-49 Jahre,Altersklasse
5118.03: Honig,1.9747549560312,2015,30-49 Jahre,Altersklasse
5118.04: Schokolade,21.8948224721326,2015,30-49 Jahre,Altersklasse
5118.05: Süsswaren,6.78673002039308,2015,30-49 Jahre,Altersklasse
5118.06: Speiseeis,6.58558100694956,2015,30-49 Jahre,Altersklasse
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.949098632725289,2015,30-49 Jahre,Altersklasse
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",51.3025818325785,2015,30-49 Jahre,Altersklasse
"5119.01: Saucen, Würzstoffe und Würze",13.2536982357568,2015,30-49 Jahre,Altersklasse
5119.02: Salz und Gewürze,2.81398535965906,2015,30-49 Jahre,Altersklasse
5119.03: Suppen und Bouillons,2.73856930298546,2015,30-49 Jahre,Altersklasse
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.694145533715741,2015,30-49 Jahre,Altersklasse
5119.05: Küchenfertige Mahlzeiten,15.543695089744,2015,30-49 Jahre,Altersklasse
5119.06: Vegetarische Sojaprodukte,1.21212195363506,2015,30-49 Jahre,Altersklasse
5119.07: Sonstige Nahrungsmittel,10.9804378786309,2015,30-49 Jahre,Altersklasse
5119.08: Babynahrung,4.06592847845146,2015,30-49 Jahre,Altersklasse
512: Alkoholfreie Getränke,57.1405157328294,2015,30-49 Jahre,Altersklasse
"5121: Kaffee, Tee und Kakao",20.8877138845279,2015,30-49 Jahre,Altersklasse
5121.01: Bohnenkaffee und gemahlener Kaffee,15.1778924193506,2015,30-49 Jahre,Altersklasse
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.22322122430484,2015,30-49 Jahre,Altersklasse
"5121.03: Tee, Kräutertee und Surrogate",3.17875513048717,2015,30-49 Jahre,Altersklasse
5121.04: Kakaohaltige Getränke,1.30784511038532,2015,30-49 Jahre,Altersklasse
"5122: Mineralwasser, Limonaden und Säfte",36.2528018483015,2015,30-49 Jahre,Altersklasse
5122.01: Mineralwasser,7.5292208996823,2015,30-49 Jahre,Altersklasse
5122.02: Alkoholfreie Süssgetränke,15.7297081495167,2015,30-49 Jahre,Altersklasse
5122.03: Sirupe für Getränke,1.69270467209657,2015,30-49 Jahre,Altersklasse
5122.04: Fruchtsäfte,10.9896866314761,2015,30-49 Jahre,Altersklasse
5122.05: Gemüsesäfte,0.311481495529864,2015,30-49 Jahre,Altersklasse
52: Alkoholische Getränke und Tabakwaren,96.6086063867234,2015,30-49 Jahre,Altersklasse
521: Alkoholische Getränke,56.9430857270717,2015,30-49 Jahre,Altersklasse
5211: Branntweine,6.75213675159988,2015,30-49 Jahre,Altersklasse
5211.01: Branntweine,5.53878647622915,2015,30-49 Jahre,Altersklasse
5211.02: Alkoholische und alkoholfreie Liköre und likörhaltige Aperitifs,1.21335027537073,2015,30-49 Jahre,Altersklasse
5212: Weine,36.1601513210355,2015,30-49 Jahre,Altersklasse
5212.01: Schweizer Rotweine und Rosés,3.86350792920905,2015,30-49 Jahre,Altersklasse
5212.02: Ausländische Rotweine und Rosés,12.2186614618164,2015,30-49 Jahre,Altersklasse
5212.03: Rotweine und Rosés ohne Herkunftsangabe,5.95176166505922,2015,30-49 Jahre,Altersklasse
5212.04: Schweizer Weissweine,3.01577233658687,2015,30-49 Jahre,Altersklasse
5212.05: Ausländische Weissweine,2.89106927492252,2015,30-49 Jahre,Altersklasse
5212.06: Weissweine ohne Herkunftsangabe,1.85411929948342,2015,30-49 Jahre,Altersklasse
5212.07: Schaumweine,4.92749858000037,2015,30-49 Jahre,Altersklasse
"5212.08: Auf Wein basierte Aperitifs, Apfelweine und Süssweine",0.815213031107616,2015,30-49 Jahre,Altersklasse
"5212.09: Alkoholfreie Weine, Apfelweine und Aperitifs",0.622547742850023,2015,30-49 Jahre,Altersklasse
5213: Bier,14.0307976544363,2015,30-49 Jahre,Altersklasse
5213.00: Alkoholhaltiges und alkoholfreies Bier,14.0307976544363,2015,30-49 Jahre,Altersklasse
522: Tabakwaren,39.6655206596518,2015,30-49 Jahre,Altersklasse
5220: Tabakwaren,39.6655206596518,2015,30-49 Jahre,Altersklasse
5220.01: Zigaretten,36.4406205740097,2015,30-49 Jahre,Altersklasse
"5220.02: Zigarren, Zigarillos und andere Tabakwaren (inkl. Drogen)",3.224900085642,2015,30-49 Jahre,Altersklasse
53: Gast- und Beherbergungsstätten,603.306948182115,2015,30-49 Jahre,Altersklasse
531: Gaststätten,491.886783520518,2015,30-49 Jahre,Altersklasse
"5311: Restaurants, Cafés und Bars",299.037180765674,2015,30-49 Jahre,Altersklasse
"5311.01: Mahlzeiten in Restaurants, Cafés und Bars",204.391378555154,2015,30-49 Jahre,Altersklasse
"5311.02: Alkoholfreie Getränke in Restaurants, Cafés und Bars",51.2528692894726,2015,30-49 Jahre,Altersklasse
"5311.03: Alkoholische Getränke in Restaurants, Cafés und Bars",43.3929329210477,2015,30-49 Jahre,Altersklasse
5312: Selbstbedienungsrestaurants und Take-aways,91.6556305118868,2015,30-49 Jahre,Altersklasse
5312.01: Mahlzeiten in Selbstbedienungsrestaurants und Take-aways,71.3090727315558,2015,30-49 Jahre,Altersklasse
5312.02: Alkoholfreie Getränke in Selbstbedienungsrestaurants und Take-aways,14.4282166442584,2015,30-49 Jahre,Altersklasse
5312.03: Alkoholische Getränke in Selbstbedienungsrestaurants und Take-aways,5.91834113607253,2015,30-49 Jahre,Altersklasse
5313: Kantinen,46.9101481916664,2015,30-49 Jahre,Altersklasse
5313.01: Mahlzeiten in Kantinen,39.840456395798,2015,30-49 Jahre,Altersklasse
5313.02: Alkoholfreie Getränke in Kantinen,6.86763658271266,2015,30-49 Jahre,Altersklasse
5313.03: Alkoholische Getränke in Kantinen,0.202055213155708,2015,30-49 Jahre,Altersklasse
5314: Bei Privaten,54.2838240512904,2015,30-49 Jahre,Altersklasse
5314.01: Mahlzeiten bei Privaten anlässlich von Einladungen,38.5016937468048,2015,30-49 Jahre,Altersklasse
5314.02: Alkoholfreie Getränke bei Privaten anlässlich von Einladungen,6.72361750310762,2015,30-49 Jahre,Altersklasse
5314.03: Alkoholische Getränke bei Privaten anlässlich von Einladungen,9.05851280137806,2015,30-49 Jahre,Altersklasse
532: Beherbergungsstätten,111.420164661597,2015,30-49 Jahre,Altersklasse
5320: Beherbergungsstätten,111.420164661597,2015,30-49 Jahre,Altersklasse
"5320.01: Hotels, Pensionen und Privatzimmer",76.0243989314732,2015,30-49 Jahre,Altersklasse
"5320.02: Ferienwohnungen, Campingplätze und sonstige Übernachtungen",35.3957657301237,2015,30-49 Jahre,Altersklasse
56: Bekleidung und Schuhe,245.217100362224,2015,30-49 Jahre,Altersklasse
561: Bekleidung,190.628101046738,2015,30-49 Jahre,Altersklasse
5612: Herrenbekleidung,48.3814881635453,2015,30-49 Jahre,Altersklasse
"5612.01: Herrenmäntel, -jacken und -anzüge",13.4387790418867,2015,30-49 Jahre,Altersklasse
5612.02: Hosen für Herren,10.0914773219293,2015,30-49 Jahre,Altersklasse
5612.03: Hemden für Herren,5.73994125605216,2015,30-49 Jahre,Altersklasse
5612.04: Pullover und T-shirts für Herren,9.68439589400062,2015,30-49 Jahre,Altersklasse
5612.05: Unterwäsche und übrige Herrenbekleidung,3.24886462268534,2015,30-49 Jahre,Altersklasse
5612.06: Sport- und Arbeitskleider für Herren,6.17803002699117,2015,30-49 Jahre,Altersklasse
5613: Damenbekleidung,84.4871322709311,2015,30-49 Jahre,Altersklasse
"5613.01: Mäntel, Jacken und Anzüge für Damen",16.3789957781168,2015,30-49 Jahre,Altersklasse
5613.02: Röcke für Damen,9.44325812834784,2015,30-49 Jahre,Altersklasse
5613.03: Hosen für Damen,15.7293515956116,2015,30-49 Jahre,Altersklasse
5613.04: Blusen für Damen,5.83525654038411,2015,30-49 Jahre,Altersklasse
5613.05: Pullover und T-shirts für Damen,18.3976036807022,2015,30-49 Jahre,Altersklasse
5613.06: Unterwäsche und übrige Damenbekleidung,9.80162756694589,2015,30-49 Jahre,Altersklasse
5613.07: Sport- und Arbeitskleider für Damen,8.90103898082254,2015,30-49 Jahre,Altersklasse
5614: Kinderbekleidung (0 bis 13 Jahre),42.8430803128654,2015,30-49 Jahre,Altersklasse
"5614.01: Mäntel, Jacken und Anzüge für Kinder ab 3 Jahren",7.01875378160227,2015,30-49 Jahre,Altersklasse
5614.02: Hosen für Kinder ab 3 Jahren,7.13701847812612,2015,30-49 Jahre,Altersklasse
"5614.03: Blusen, Pullover und T-Shirts für Kinder ab 3 Jahren",8.60798444335837,2015,30-49 Jahre,Altersklasse
5614.04: Unterwäsche und übrige Kleider für Kinder ab 3 Jahren,5.02049212581597,2015,30-49 Jahre,Altersklasse
5614.05: Sportkleider für Kinder ab 3 Jahren,6.09057350844107,2015,30-49 Jahre,Altersklasse
5614.06: Kleider für Kleinkinder bis 2 Jahre,8.96825797552161,2015,30-49 Jahre,Altersklasse
"5615: Bekleidungszubehör, Näh- und Strickwaren",9.90492001689809,2015,30-49 Jahre,Altersklasse
5615.01: Bekleidungszubehör,8.22195426565856,2015,30-49 Jahre,Altersklasse
5615.02: Näh- und Strickwaren,1.68296575123952,2015,30-49 Jahre,Altersklasse
"5616: Reinigung, Reparaturen und Miete von Bekleidung",3.57781776139442,2015,30-49 Jahre,Altersklasse
"5616.00: Reinigung, Reparaturen und Miete von Bekleidung",3.57781776139442,2015,30-49 Jahre,Altersklasse
562: Schuhe,54.5889993154856,2015,30-49 Jahre,Altersklasse
5621: Herrenschuhe,14.8342037634396,2015,30-49 Jahre,Altersklasse
5621.00: Herrenschuhe,14.8342037634396,2015,30-49 Jahre,Altersklasse
5622: Damenschuhe,21.7599175593581,2015,30-49 Jahre,Altersklasse
5622.00: Damenschuhe,21.7599175593581,2015,30-49 Jahre,Altersklasse
5623: Kinder- und Bébéschuhe,17.0684659580266,2015,30-49 Jahre,Altersklasse
5623.00: Kinder- und Bébéschuhe,17.0684659580266,2015,30-49 Jahre,Altersklasse
5624: Reparaturen und Miete von Schuhen,0.926412034661316,2015,30-49 Jahre,Altersklasse
"5624.00: Reparaturen und Miete von Schuhen, Zubehör für Schuhe",0.926412034661316,2015,30-49 Jahre,Altersklasse
57: Wohnen und Energie,1622.59393083678,2015,30-49 Jahre,Altersklasse
"571: Miete, Hypothekarzinsen, Nebenkosten und Energie des Hauptwohnsitzes",1554.54028026738,2015,30-49 Jahre,Altersklasse
5711: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,1298.17655067306,2015,30-49 Jahre,Altersklasse
5711.00: Nettomiete oder Hypothekarzinsen des Hauptwohnsitzes,1298.17655067306,2015,30-49 Jahre,Altersklasse
5712: Nebenkosten des Hauptwohnsitzes,138.874487615504,2015,30-49 Jahre,Altersklasse
5712.01: Nebenkosten pauschal des Hauptwohnsitzes,97.0454200122428,2015,30-49 Jahre,Altersklasse
5712.02: Kehrichtabfuhrgebühren des Hauptwohnsitzes,9.80181809184257,2015,30-49 Jahre,Altersklasse
5712.03: Abwassergebühren des Hauptwohnsitzes,4.12511966107401,2015,30-49 Jahre,Altersklasse
5712.04: Wasserzins des Hauptwohnsitzes,5.35772962792228,2015,30-49 Jahre,Altersklasse
5712.05: Laufende Unterhaltskosten des Hauptwohnsitzes,22.5444002224221,2015,30-49 Jahre,Altersklasse
5713: Energie des Hauptwohnsitzes,117.489241978817,2015,30-49 Jahre,Altersklasse
5713.01: Elektrizität des Hauptwohnsitzes,73.1281856607368,2015,30-49 Jahre,Altersklasse
5713.02: Gas und andere Brennstoffe des Hauptwohnsitzes,17.4422294304838,2015,30-49 Jahre,Altersklasse
5713.03: Zentralheizung oder Fernwärme des Hauptwohnsitzes,26.9188268875964,2015,30-49 Jahre,Altersklasse
"572: Miete, Hypothekarzinsen, Nebenkosten und Energie der Nebenwohnsitze",21.7399344375212,2015,30-49 Jahre,Altersklasse
5721: Nettomiete und Hypothekarzinsen der Nebenwohnsitze,16.4665693885772,2015,30-49 Jahre,Altersklasse
5721.00: Nettomiete und Hypothekarzinsen der Nebenwohnsitze,16.4665693885772,2015,30-49 Jahre,Altersklasse
5722: Nebenkosten der Nebenwohnsitze,3.12378769956793,2015,30-49 Jahre,Altersklasse
5722.00: Nebenkosten der Nebenwohnsitze,3.12378769956793,2015,30-49 Jahre,Altersklasse
5723: Energie (Nebenwohnsitze),2.14957734937607,2015,30-49 Jahre,Altersklasse
5723.00: Energie der Nebenwohnsitze,2.14957734937607,2015,30-49 Jahre,Altersklasse
573: Reparaturen und Unterhalt der Wohnung,46.3137161318827,2015,30-49 Jahre,Altersklasse
5730: Reparaturen und Unterhalt der Wohnung,46.3137161318827,2015,30-49 Jahre,Altersklasse
5730.01: Baumaterial für selbst durchgeführte Reparaturen,12.1381169421951,2015,30-49 Jahre,Altersklasse
5730.02: Reparaturen durch Dritte,34.1755991896875,2015,30-49 Jahre,Altersklasse
58: Wohnungseinrichtung und laufende Haushaltsführung,217.930666497749,2015,30-49 Jahre,Altersklasse
"581: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",73.9268210929307,2015,30-49 Jahre,Altersklasse
"5810: Möbel, Dekoration und Bodenbeläge, inkl. Reparaturen",73.9268210929307,2015,30-49 Jahre,Altersklasse
5810.01: Möbel für Wohnzimmer oder Büro,21.1652757963102,2015,30-49 Jahre,Altersklasse
5810.02: Möbel für Schlafzimmer oder Kinderzimmer,19.0240684512491,2015,30-49 Jahre,Altersklasse
"5810.03: Möbel für Küche, Badzimmer, Garten und andere Räume",15.1329475505093,2015,30-49 Jahre,Altersklasse
5810.04: Einrichtungszubehör und Kunstwerke,15.395783228579,2015,30-49 Jahre,Altersklasse
5810.05: Teppiche und andere Bodenbeläge,3.20874606628324,2015,30-49 Jahre,Altersklasse
582: Haushaltswäsche und Heimtextilien,24.8872384301268,2015,30-49 Jahre,Altersklasse
5820: Haushaltswäsche und Heimtextilien,24.8872384301268,2015,30-49 Jahre,Altersklasse
"5820.01: Matratzen, Duvets und Kissen",9.44567914942128,2015,30-49 Jahre,Altersklasse
"5820.02: Decken, Bettwäsche, andere Haushaltswäsche und -textilien",10.3005484711277,2015,30-49 Jahre,Altersklasse
"5820.03: Wandbehänge, Vorhänge, Möbelbezugsstoffe und Zubehör",5.14101080957781,2015,30-49 Jahre,Altersklasse
583: Haushalts- und Küchengeräte,49.0074216395771,2015,30-49 Jahre,Altersklasse
