kategorie,betrag_chf,periode,haushaltstyp,datentyp
5851: Nicht dauerhafte Haushaltsartikel,20.918219576679174,2012,Paarhaushalt ohne Kinder,Haushaltstyp
5851.01: Wasch- und Reinigungsmittel,11.877728665260195,2012,Paarhaushalt ohne Kinder,Haushaltstyp
5851.02: Reinigungsmaterial,0.8011484806739099,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"5851.03: Abfallsäcke ohne Gebühren, aus Plastik oder Papier",0.3560846236239085,2012,Paarhaushalt ohne Kinder,Haushaltstyp
5851.04: Sonstige nicht dauerhafte Haushaltsartikel,7.88325780712116,2012,Paarhaushalt ohne Kinder,Haushaltstyp
5852: Häusliche Dienste,34.279424940443604,2012,Paarhaushalt ohne Kinder,Haushaltstyp
5852.00: Häusliche Dienste,34.279424940443604,2012,Paarhaushalt ohne Kinder,Haushaltstyp
61: Gesundheitsausgaben,232.88879740576527,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"611: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",63.4924821244988,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6110: Pharmazeutische Produkte, Sanitätsmaterial und medizinische Geräte",63.4924821244988,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6110.01: Medikamente,37.66244567017836,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6110.02: Brillen und Kontaktlinsen,14.59510394258344,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6110.03: Sanitätsmaterial, therapeutische Geräte und Material",11.23493251173699,2012,Paarhaushalt ohne Kinder,Haushaltstyp
612: Arztleistungen und Dienstleistungen der Spitäler,169.39631528126642,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6120: Arztleistungen und Dienstleistungen der Spitäler,169.39631528126642,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6120.01: Arztleistungen,71.73163441239888,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6120.02: Zahnarztleistungen,52.05857151583413,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6120.05: Andere ambulante medizinische Dienstleistungen,26.716436994403477,2012,Paarhaushalt ohne Kinder,Haushaltstyp
62: Verkehr,296.2218397837988,2012,Paarhaushalt ohne Kinder,Haushaltstyp
621: Kauf und Betrieb von Personenfahrzeugen,201.2578022954708,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6214: Zubehör und Ersatzteile für Fahrzeuge,5.192667253139086,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6215: Treibstoffe und Schmiermittel,55.945506538814534,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6215.01: Benzin,48.13622615643767,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6215.02: Diesel,7.555193120294541,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6216: Service und Reparaturen an Fahrzeugen,37.96886840695116,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6216.00: Service und Reparaturen an Fahrzeugen,37.96886840695116,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6217: Übrige Dienstleistungen im Bereich Personenfahrzeuge,30.043638578054203,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6217.01: Miete von Garagen und Einstellplätzen,16.80978207793955,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6217.02: Parkieren,4.009923481933379,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6217.04: Autobahnvignetten Schweiz,1.5362510733897283,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6217.05: Übrige Dienstleistungen (Fahrzeugmiete usw.),3.1453994737488733,2012,Paarhaushalt ohne Kinder,Haushaltstyp
622: Verkehrsdienstleistungen,94.96403748832809,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6221: Beförderung von Personen auf Schienen,16.000877754885877,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6221.01: Zug, Billette oder Streckenabonnemente",13.996194928703238,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6221.02: Tram, Billette oder Streckenabonnemente",2.0046828261826373,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6222: Beförderung von Personen auf Strassen,10.922914377084885,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6222.01: Bus, Billette oder Streckenabonnemente",4.6030158121179605,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6222.02: Taxifahrten,6.319898564966925,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6224: Beförderung von Personen auf Wasserwegen,1.5607225146844024,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6224.00: Schiff, Billette oder Streckenabonnemente",1.5607225146844024,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6225: Kombinierte Transportmittel,54.34037800198624,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6225.01: Generalabonnemente und Tageskarten SBB,37.37980120168355,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6225.02: Halbtaxabonnemente SBB,4.747949375451323,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6225.03: Billette für regionalen oder städtischen Verkehrsverbund,6.212041055009339,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6225.04: Abonnemente für regionalen oder städtischen Verkehrsverbund,6.000586369842009,2012,Paarhaushalt ohne Kinder,Haushaltstyp
63: Nachrichtenübermittlung,95.7791029964074,2012,Paarhaushalt ohne Kinder,Haushaltstyp
631: Posttaxen,5.308890658202079,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6310: Posttaxen,5.308890658202079,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6310.00: Posttaxen,5.308890658202079,2012,Paarhaushalt ohne Kinder,Haushaltstyp
632: Apparate und Dienstleistungen für Telekommunikation,90.47021233820533,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6322: Festnetztelefonie [2],68.98228794910669,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6322.01: Festnetz: Abonnementsgebüren oder Pauschalgebühren [3],47.40506904496849,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6322.02: Festnetz: Gesprächsgebühren,14.045420881408603,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6322.03: Festnetz: Gebühren fürs Internet [4],7.531798022729599,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6323: Mobiltelefonie,16.177163964065024,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6323.01: Mobiltelefonie: Abonnementsgebüren oder Pauschalgebühren [3],10.148960900476219,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6323.02: Mobiltelefonie: Gesprächs- und Internetgebühren,6.02820306358881,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6324: Dienstleistungen von Internetprovidern ohne Telefonabonnement [2],3.0789359440523967,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"66: Unterhaltung, Erholung und Kultur",338.9386289955193,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"661: Audiovisuelle-, Foto- und EDV-Ausrüstung und Zubehör",33.925434843553354,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6611: Radios, Audio-, Fernseh- und Videogeräte",15.857382909279176,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6611.00: Radios, Audio-, Fernseh- und Videogeräte",15.857382909279176,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6613: Computer, Büromaschinen und andere Peripheriegeräte",14.620364564662108,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6613.02: Drucker, elektronische Agenden und anderes Informatikzubehör",6.8374545380434615,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6614: Tonträger, Datenträger, Videokassetten und Filme",2.6245305145675104,2012,Paarhaushalt ohne Kinder,Haushaltstyp
662: Weitere Ausstattung und Artikel für Unterhaltungszwecke,51.9894346301468,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6622: Spielzeug, Gesellschaftsspiele und Zeitvertreib",3.767884787909246,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6622.04: Sammlungen und sonstige Waren für Unterhaltungszwecke,2.442220787092561,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6624: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,28.647267326705776,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6624.00: Pflanzen und nicht dauerhafte Güter für die Gartenpflege,28.647267326705776,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6625: Haustiere und Produkte für deren Haltung,15.833830743913177,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6625.01: Haustiere und Produkte für deren Haltung,10.051346166349276,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"663: Dienstleistungen für Sport, Erholung und Kultur",107.69770731378746,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6631: Dienstleistungen für Sport und Erholung,34.51668524363188,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6631.02: Dienstleistungen von Sport- und Freizeitanlagen, ohne Skilifte",12.03567878867348,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6631.05: Sport- und Bastelkurse,3.5965205328106653,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6631.07: Beiträge an Sportclubs oder -vereine,2.6287651041865185,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6631.08: Beiträge an Freizeitvereine,1.5017054226748567,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6631.09: Andere Kurse im Freizeitbereich,8.061957942956354,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632: Kulturelle Dienstleistungen,66.67160132497746,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632.01: Theater und Konzerte,13.107201912464465,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632.02: Kino,2.261354153637717,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6632.03: Museen, Ausstellungen, Bibliotheken, zoologische Gärten u.ä.",3.0880675133370334,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632.04: Radio- und Fernsehkonzession,31.818643919087254,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632.05: Abonnemente für Privatfernsehen,1.5656820812731471,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632.06: Abonnemente für Kabelfernsehen [5],9.820672861165082,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6632.08: Beiträge an kulturelle Vereinigungen,2.729471865239799,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6633: Spieleinsätze,6.509420745178122,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6633.00: Spieleinsätze (Lotto und andere Spiele),6.509420745178122,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"664: Bücher, Presseerzeugnisse und Papeteriewaren",56.883640683685016,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6641: Bücher und Broschüren,10.724900079518603,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6641.00: Bücher und Broschüren,10.724900079518603,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6642: Zeitungen und Zeitschriften,38.07837921675933,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6642.01: Zeitungen und Zeitschriften, Einzelausgaben",5.412140471884056,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6642.02: Zeitungen und Zeitschriften, Abonnemente",32.66623874487527,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6643: Übrige Druckerzeugnisse,8.080361387407077,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6643.01: Übrige Druckerzeugnisse,4.244046947383219,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6643.02: Schreib- und Zeichenmaterial,3.836314440023856,2012,Paarhaushalt ohne Kinder,Haushaltstyp
665: Pauschalreisen,88.44241152434662,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6650: Pauschalreisen,88.44241152434662,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6650.00: Pauschalreisen,88.44241152434662,2012,Paarhaushalt ohne Kinder,Haushaltstyp
68: Andere Waren und Dienstleistungen,186.36667053481412,2012,Paarhaushalt ohne Kinder,Haushaltstyp
681: Körperpflege,96.02699165771541,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811: Apparate und Artikel für die Körperpflege,39.82039935534822,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811.02: Nichtelektrische Apparate für die Körperpflege,1.8897726572759206,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811.03: Nichtdauerhafte Artikel aus Watte und Papier für Körperpflege,6.660034255692424,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811.04: Körperseife und Badezusatz,2.61547608948601,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811.05: Haarpflegemittel,3.4709836844596325,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811.06: Zahnpflegemittel,2.63221162180811,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6811.07: Sonstige Körperpflege- und Kosmetikprodukte,20.579355660958747,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6812: Coiffeur und Körperpflege,56.20659230236717,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6812.00: Coiffeur und Körperpflege,56.20659230236717,2012,Paarhaushalt ohne Kinder,Haushaltstyp
682: Persönliche Ausstattung,16.63272820669603,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6820: Persönliche Ausstattung,16.63272820669603,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6820.01: Schmuck und Uhren,9.070825193797507,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6820.02: Reise-, Leder- und Babyartikel",4.886182620907994,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6820.03: Übrige persönliche Ausstattung,2.6757203919905277,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"683: Soziale, finanzielle und andere Dienstleistungen",73.70695067040275,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6832: Finanzielle Dienstleistungen,37.85287872435678,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6832.00: Finanzielle Dienstleistungen,37.85287872435678,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6833: Beiträge an Organisationen und Vereine,8.162049196977966,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"6833.01: Beiträge an politische Parteien, Vereinigungen oder Bewegungen",0.548827885207667,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6833.02: Beiträge an Gewerkschaften oder Berufsverbände,1.3266559109980045,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6833.04: Beiträge an Umweltschutzorganisationen,0.846561798395811,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6833.05: Beiträge an andere Vereine,4.155824445174031,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6834: Andere Dienstleistungen sowie Verluste aus Vermietung,27.1787703492254,2012,Paarhaushalt ohne Kinder,Haushaltstyp
6834.00: Andere Diensteistungen sowie Verluste aus Vermietung,27.1787703492254,2012,Paarhaushalt ohne Kinder,Haushaltstyp
30: Obligatorische Transferausgaben,1360.5027539757934,2012,Paarhaushalt ohne Kinder,Haushaltstyp
32: Steuern,957.535235295088,2012,Paarhaushalt ohne Kinder,Haushaltstyp
320: Steuern,957.535235295088,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3200: Steuern,957.535235295088,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3200.02: Direkte Bundessteuer,124.42602530014041,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3200.03: Kantonale Einkommens- und Vermögenssteuern,230.5557235480684,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"3200.04: Kommunale, Kirchen- und andere Einkommens- und Vermögenssteuern",196.66357071035165,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3200.05: Nicht aufteilbare Einkommens- und Vermögenssteuern (Kanton und Gemeinde) [6],405.88991573652737,2012,Paarhaushalt ohne Kinder,Haushaltstyp
33: Krankenkassen: Prämien für die Grundversicherung,384.63573913939547,2012,Paarhaushalt ohne Kinder,Haushaltstyp
330: Krankenkassen: Prämien für die Grundversicherung,384.63573913939547,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3300: Krankenkassen: Prämien für die Grundversicherung,384.63573913939547,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3300.01: Krankenkassen: Prämien für die Grundversicherung,372.9090194660931,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3300.02: Krankenkassen: Prämien für die Unfallversicherung (ohne Berufsunfälle),11.72671967330234,2012,Paarhaushalt ohne Kinder,Haushaltstyp
35: Monetäre Transferausgaben an andere Haushalte,140.90315528311058,2012,Paarhaushalt ohne Kinder,Haushaltstyp
36: Monetäre Transferausgaben an andere Haushalte,140.90315528311058,2012,Paarhaushalt ohne Kinder,Haushaltstyp
360: Monetäre Transferausgaben an andere Haushalte,140.90315528311058,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3600: Bezahlte Alimente und Unterstützungsbeiträge,140.90315528311058,2012,Paarhaushalt ohne Kinder,Haushaltstyp
3600.02: Unterstützungsbeiträge an andere private Haushalte,89.75187005805152,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"40: Übrige Versicherungen, Gebühren und Übertragungen",564.5149131799834,2012,Paarhaushalt ohne Kinder,Haushaltstyp
41: Krankenkasse: Prämien für Zusatzversicherungen,126.68270770581651,2012,Paarhaushalt ohne Kinder,Haushaltstyp
410: Krankenkasse: Prämien für Zusatzversicherungen,126.68270770581651,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4100: Krankenkasse: Prämien für Zusatzversicherungen,126.68270770581651,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4100.01: Prämien für die Spitalzusatzversicherung,99.19810168462702,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4100.02: Prämien für weitere Zusatzversicherungen,27.48460602118945,2012,Paarhaushalt ohne Kinder,Haushaltstyp
42: Übrige Versicherungsprämien,112.93009164890272,2012,Paarhaushalt ohne Kinder,Haushaltstyp
420: Übrige Versicherungsprämien,112.93009164890272,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4201: Prämien für die Haushalts-, Haftpflicht-, Brand- und andere Gebäudeversicherungen",52.489375154992125,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4201.01: Prämien für die Hausratsversicherung (Haushaltsversicherung),14.755079875567944,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4201.02: Prämien für die private Haftpflichtversicherung,4.038652725394094,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4201.03: Hausrats- und Haftpflichtversicherung: kombinierte Prämie,15.264884884676444,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4201.04: Prämien für Brand- und andere Gebäudeversicherungen,18.43075766935364,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4202: Prämien für die Fahrzeugversicherung,48.49378283481741,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4202.01: Versicherungsprämien für motorisierte Fahrzeuge,48.4729306737424,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4203: Prämien für andere Privatversicherungen,11.946933659093213,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4203.01: Prämien für die Rechtsschutzversicherung,3.5106677284417254,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4203.02: Organisationen mit Versicherungsanteil (Rega, ETI-Schutzbrief usw.): Beiträge",6.024731992590419,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4203.03: Prämien für die Reiseversicherung,1.167919059935419,2012,Paarhaushalt ohne Kinder,Haushaltstyp
43: Gebühren,36.81930119193723,2012,Paarhaushalt ohne Kinder,Haushaltstyp
430: Gebühren,36.81930119193723,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4300: Gebühren,36.81930119193723,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4300.01: Liegenschaftssteuer,8.658160139099714,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4300.02: Fahrzeugsteuer,17.565350946756986,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4300.06: Andere Gebühren,7.5608566920204,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"44: Spenden, gemachte Geschenke und Einladungen",288.08281263332714,2012,Paarhaushalt ohne Kinder,Haushaltstyp
441: Spenden,136.2138867488828,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4410: Spenden,136.2138867488828,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4410.00: Bargeldspenden an private Organisationen ohne Erwerbscharakter,136.2138867488828,2012,Paarhaushalt ohne Kinder,Haushaltstyp
442: Gemachte Geschenke und Einladungen,151.86892588444428,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4421: Verschenkte Nahrungsmittel und alkoholfreie Getränke,6.972641216740999,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4421.01: Verschenkte Schokolade und Süsswaren,2.360166353956389,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4421.02: Andere verschenkte Nahrungsmittel und alkoholfreie Getränke,4.612474862784609,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4423: Gemachte Einladungen in Gaststätten,72.98516803978963,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4423.01: Gemachte Einladungen zu Mahlzeiten in Restaurants, Cafés und Bars",44.839816588796964,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4423.02: Gemachte Einladungen zu alkoholfreien Getränken in Restaurants, Cafés und Bars",11.329383806874487,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4423.03: Gemachte Einladungen zu alkoholischen Getränken in Restaurants, Cafés und Bars",12.673404067187017,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4423.04: Gemachte Einladungen zu Mahlzeiten in Selbstbedienungsrestaurants,2.472048238222477,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4423.05: Gemachte Einladungen zu alkoholfreien Getränken in Selbstbedienungsrestaurants,0.9576120883601948,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4423.06: Gemachte Einladungen zu alkoholischen Getränken in Selbstbedienungsrestaurants,0.4061569138958297,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4424: Verschenkte Bekleidung und Schuhe,5.270886420887659,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4424.01: Verschenkte Kinderbekleidung,2.3260740795125785,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4425: Gemachte Geschenke: Wohnungseinrichtung und laufende Haushaltsführung,3.6556496686590836,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4425.00: Gemachte Geschenke: Wohnungseinrichtung und laufende Haushaltsführung,3.6556496686590836,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4426: Gemachte Geschenke: Verkehr,14.158150048411583,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4426.00: Gemachte Geschenke: Verkehr,14.158150048411583,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4427: Gemachte Geschenke: Unterhaltung, Erholung und Kultur",24.75960095886938,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4427.01: Verschenkte Spielzeuge und Gesellschaftsspiele,2.1184852319297507,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4427.02: Verschenkte Pflanzen und nicht dauerhafte Güter für die Gartenpflege,3.5523377231002793,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4427.03: Verschenkte Bücher und Broschüren,2.2830266077486594,2012,Paarhaushalt ohne Kinder,Haushaltstyp
"4427.06: Andere gemachte Geschenke: Unterhaltung, Erholung und Kultur",15.719075909324573,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4428: Gemachte Geschenke: andere Waren und Dienstleistungen,21.990147235529367,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4428.01: Gemachte Geschenke: Körperpflege,2.538911284095486,2012,Paarhaushalt ohne Kinder,Haushaltstyp
4428.03: Andere verschenkte Waren und Dienstleistungen,17.87438471996722,2012,Paarhaushalt ohne Kinder,Haushaltstyp
50: Konsumausgaben,3151.607625345748,2009,Paarhaushalt ohne Kinder,Haushaltstyp
51: Nahrungsmittel und alkoholfreie Getränke,406.1903952104659,2009,Paarhaushalt ohne Kinder,Haushaltstyp
511: Nahrungsmittel,372.69157222245315,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111: Brot und Getreideprodukte,59.36806615652297,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111.01: Reis,1.0902730573382178,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111.02: Teigwaren,4.1874379643051896,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111.03: Brot,18.821452467065136,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5111.04: Gebäck, süsses und salziges",27.548148709002586,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111.05: Sandwich,1.2475970477201572,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111.06: Weizenmehl,0.811443262504593,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5111.07: Übrige Mehle, Stärken, Griesse, Flocken und Getreidekörner",1.3386019422195599,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5111.08: Andere Produkte auf Getreidebasis,4.323111706367531,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5112: Fleisch,88.79145308714064,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5112.01: Rindfleisch,12.846350721559853,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5112.02: Kalbfleisch,8.947757531143763,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5112.03: Schweinefleisch, frisch oder tiefgekühlt",10.675094471998808,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5112.05: Schaf- und Ziegenfleisch,2.4994854382140264,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5112.06: Geflügel, frisch oder tiefgekühlt",9.21322136090407,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5112.08: Andere geniessbare Fleischwaren inkl. Innereien, frisch und tiefgekühlt",5.215356013938923,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5112.09: Würste, Wurstwaren und Pasteten",19.05163187415966,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",12.514780321603586,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",4.002824489257403,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,1.4028108654014897,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5113: Fisch,13.088172546702118,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5113.01: Fisch, frisch oder tiefgekühlt",6.601958551495918,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",1.5857237179932993,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",2.2547888620242156,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.070268273643749,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,1.5754331415449334,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5114: Milch, Käse und Eier",59.293831037095096,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.01: Vollmilch,5.200435346374217,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.02: Milchdrink und Magermilch,3.484379919721203,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.03: Hart- und Halbhartkäse,16.820474321091012,2009,Paarhaushalt ohne Kinder,Haushaltstyp
"5114.04: Weich-, Frisch- und Schmelzkäse",8.85703282437398,2009,Paarhaushalt ohne Kinder,Haushaltstyp
5114.05: Rahm,4.63490509757654,2009,Paarhaushalt ohne Kinder,Haushaltstyp
