kategorie,betrag_chf,periode,datentyp
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.876239477754503,2012,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.838100262430562,2013,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",3.1243638828136757,2014,Gesamtausgaben
5117.03: Küchenkräuter,1.6951425704737308,2006,Gesamtausgaben
5117.03: Küchenkräuter,1.8041382321542556,2007,Gesamtausgaben
5117.03: Küchenkräuter,1.720600177198895,2008,Gesamtausgaben
5117.03: Küchenkräuter,1.8162307904960766,2009,Gesamtausgaben
5117.03: Küchenkräuter,2.0010791925120532,2010,Gesamtausgaben
5117.03: Küchenkräuter,1.936745730119128,2011,Gesamtausgaben
5117.03: Küchenkräuter,2.457062944602383,2012,Gesamtausgaben
5117.03: Küchenkräuter,2.2397806150526467,2013,Gesamtausgaben
5117.03: Küchenkräuter,2.1888940191722734,2014,Gesamtausgaben
5117.04: Kohlgemüse,3.525752087217479,2006,Gesamtausgaben
5117.04: Kohlgemüse,3.673359795960481,2007,Gesamtausgaben
5117.04: Kohlgemüse,3.412160124249149,2008,Gesamtausgaben
5117.04: Kohlgemüse,3.5807354740617634,2009,Gesamtausgaben
5117.04: Kohlgemüse,3.6597761395896247,2010,Gesamtausgaben
5117.04: Kohlgemüse,2.9661888987607927,2011,Gesamtausgaben
5117.04: Kohlgemüse,3.3925381871663083,2012,Gesamtausgaben
5117.04: Kohlgemüse,3.1990619244742238,2013,Gesamtausgaben
5117.04: Kohlgemüse,3.242841836066527,2014,Gesamtausgaben
5117.05: Tomaten,6.791101996446971,2006,Gesamtausgaben
5117.05: Tomaten,7.136112661668682,2007,Gesamtausgaben
5117.05: Tomaten,7.1368077916948165,2008,Gesamtausgaben
5117.05: Tomaten,7.192135512405602,2009,Gesamtausgaben
5117.05: Tomaten,7.328761504660825,2010,Gesamtausgaben
5117.05: Tomaten,7.102363689421936,2011,Gesamtausgaben
5117.05: Tomaten,7.376249497836563,2012,Gesamtausgaben
5117.05: Tomaten,7.4100793008173635,2013,Gesamtausgaben
5117.05: Tomaten,7.416569146485668,2014,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.247469006884124,2006,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.5589949850089453,2007,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.354334937956998,2008,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.244146883507697,2009,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.490191956947046,2010,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.2712713054912967,2011,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.5863039561503305,2012,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.309173513215623,2013,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.3006078972147574,2014,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",6.994433303117013,2006,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",8.103899406608209,2007,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",7.938960392545879,2008,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",7.553313471735359,2009,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",7.649156945154588,2010,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",7.189463899680469,2011,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",7.559199742567121,2012,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",8.674019850792263,2013,Gesamtausgaben
"5117.07: Anderes Fruchtgemüse (Kürbis, Peperoni, usw.)",8.513757198763585,2014,Gesamtausgaben
5117.08: Zwiebeln,1.9160921217106393,2006,Gesamtausgaben
5117.08: Zwiebeln,1.8053050350607112,2007,Gesamtausgaben
5117.08: Zwiebeln,1.8955924349414517,2008,Gesamtausgaben
5117.08: Zwiebeln,1.8574851019607537,2009,Gesamtausgaben
5117.08: Zwiebeln,1.8116768708645214,2010,Gesamtausgaben
5117.08: Zwiebeln,1.7434290045800014,2011,Gesamtausgaben
5117.08: Zwiebeln,1.9600875160055629,2012,Gesamtausgaben
5117.08: Zwiebeln,2.069628734817071,2013,Gesamtausgaben
5117.08: Zwiebeln,1.9628490426480538,2014,Gesamtausgaben
5117.09: Knoblauch,0.5542604721910479,2006,Gesamtausgaben
5117.09: Knoblauch,0.6280763076717197,2007,Gesamtausgaben
5117.09: Knoblauch,0.5991035592768131,2008,Gesamtausgaben
5117.09: Knoblauch,0.5653537576455986,2009,Gesamtausgaben
5117.09: Knoblauch,0.6393714345584902,2010,Gesamtausgaben
5117.09: Knoblauch,0.5448143355363801,2011,Gesamtausgaben
5117.09: Knoblauch,0.5370407368941741,2012,Gesamtausgaben
5117.09: Knoblauch,0.5201991532394233,2013,Gesamtausgaben
5117.09: Knoblauch,0.5386832930605969,2014,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,8.433911886711048,2006,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,8.803218248807209,2007,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,8.939403687353948,2008,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,9.207896579862828,2009,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,9.010112259242097,2010,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,9.879076741940874,2011,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,8.625939939073819,2012,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,9.335519314598624,2013,Gesamtausgaben
5117.10: Rüben und anderes Wurzelgemüse,9.598251809089726,2014,Gesamtausgaben
5117.11: Frische Pilze,1.834484375732658,2006,Gesamtausgaben
5117.11: Frische Pilze,1.9441685532574355,2007,Gesamtausgaben
5117.11: Frische Pilze,1.8301181007926515,2008,Gesamtausgaben
5117.11: Frische Pilze,1.7881277332172882,2009,Gesamtausgaben
5117.11: Frische Pilze,2.1079351343819988,2010,Gesamtausgaben
5117.11: Frische Pilze,2.0355840827149527,2011,Gesamtausgaben
5117.11: Frische Pilze,2.1522300873158056,2012,Gesamtausgaben
5117.11: Frische Pilze,2.5178586959842675,2013,Gesamtausgaben
5117.11: Frische Pilze,2.444186043116212,2014,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.042070387836497,2006,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.0832777797383144,2007,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.0018036489928983,2008,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.0356660569277532,2009,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.2460366695686642,2010,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",0.9404223029896771,2011,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.074579373152746,2012,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.1006426739099207,2013,Gesamtausgaben
"5117.12: Pilze und Gemüse, getrocknet oder gedörrt",1.456309930264295,2014,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.268615341880277,2006,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.343425595669087,2007,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.495471816092175,2008,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.476663348401481,2009,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.90477882376088,2010,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,6.177635824993565,2011,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,5.486998750395478,2012,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,5.3478338472138995,2013,Gesamtausgaben
5117.13: Gemüse und Pilze in Konserven oder anders verarbeitet,5.576486176376712,2014,Gesamtausgaben
5117.14: Kartoffeln,5.7726102705926925,2006,Gesamtausgaben
5117.14: Kartoffeln,6.078306637150007,2007,Gesamtausgaben
5117.14: Kartoffeln,5.639053524967581,2008,Gesamtausgaben
5117.14: Kartoffeln,6.035704550648523,2009,Gesamtausgaben
5117.14: Kartoffeln,5.909478282536876,2010,Gesamtausgaben
5117.14: Kartoffeln,5.148277763819355,2011,Gesamtausgaben
5117.14: Kartoffeln,6.122187023848264,2012,Gesamtausgaben
5117.14: Kartoffeln,5.5435598745553705,2013,Gesamtausgaben
5117.14: Kartoffeln,5.5065782049493315,2014,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,6.857094056978827,2006,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,6.663210597438443,2007,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,7.150651228993488,2008,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,7.303868555204392,2009,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,7.462793202841505,2010,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,7.01091300149365,2011,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,6.50657338856837,2012,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,6.533631672150305,2013,Gesamtausgaben
5117.15: Kartoffelhaltige Produkte und anderes Knollengemüse,7.298749890938276,2014,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",38.76941290304641,2006,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",38.11059430635264,2007,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",39.709618181458254,2008,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",40.533679087212256,2009,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",39.19441808176223,2010,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",39.3326570782406,2011,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",40.06600769977849,2012,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",37.55403033394307,2013,Gesamtausgaben
"5118: Zucker, Konfitüren, Honig, Schokolade und Süsswaren",39.400421700027294,2014,Gesamtausgaben
5118.01: Zucker,2.2140344198429953,2006,Gesamtausgaben
5118.01: Zucker,2.2116014975402605,2007,Gesamtausgaben
5118.01: Zucker,2.07283162825061,2008,Gesamtausgaben
5118.01: Zucker,2.329348318722316,2009,Gesamtausgaben
5118.01: Zucker,2.148765166483108,2010,Gesamtausgaben
5118.01: Zucker,1.848517041915584,2011,Gesamtausgaben
5118.01: Zucker,2.0042020321588323,2012,Gesamtausgaben
5118.01: Zucker,1.9099179117789462,2013,Gesamtausgaben
5118.01: Zucker,2.051767004867649,2014,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.7703694352546733,2006,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.563805209616372,2007,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.767601171336192,2008,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.8242647698877112,2009,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.836868114134171,2010,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.7417440876828016,2011,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.7733199065839838,2012,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.656430681621383,2013,Gesamtausgaben
"5118.02: Konfitüren, Marmeladen, Kompott",3.792090165341924,2014,Gesamtausgaben
5118.03: Honig,2.230371155001319,2006,Gesamtausgaben
5118.03: Honig,2.052924522252721,2007,Gesamtausgaben
5118.03: Honig,2.2540277969079234,2008,Gesamtausgaben
5118.03: Honig,2.4813121698100122,2009,Gesamtausgaben
5118.03: Honig,2.272879010452713,2010,Gesamtausgaben
5118.03: Honig,1.7590943861444976,2011,Gesamtausgaben
5118.03: Honig,2.239990255086931,2012,Gesamtausgaben
5118.03: Honig,2.588179421877719,2013,Gesamtausgaben
5118.03: Honig,2.3980956239238926,2014,Gesamtausgaben
5118.04: Schokolade,18.245164998883364,2006,Gesamtausgaben
5118.04: Schokolade,18.524043266222023,2007,Gesamtausgaben
5118.04: Schokolade,19.497422873908178,2008,Gesamtausgaben
5118.04: Schokolade,18.932242603400717,2009,Gesamtausgaben
5118.04: Schokolade,18.372108257149552,2010,Gesamtausgaben
5118.04: Schokolade,19.206871565268255,2011,Gesamtausgaben
5118.04: Schokolade,19.954008627647827,2012,Gesamtausgaben
5118.04: Schokolade,17.602988311187435,2013,Gesamtausgaben
5118.04: Schokolade,19.319699766909025,2014,Gesamtausgaben
5118.05: Süsswaren,5.542186481213914,2006,Gesamtausgaben
5118.05: Süsswaren,5.332829962000496,2007,Gesamtausgaben
5118.05: Süsswaren,5.573138408091264,2008,Gesamtausgaben
5118.05: Süsswaren,5.673330929202297,2009,Gesamtausgaben
5118.05: Süsswaren,5.548939892961982,2010,Gesamtausgaben
5118.05: Süsswaren,5.568149447891936,2011,Gesamtausgaben
5118.05: Süsswaren,5.458846216167227,2012,Gesamtausgaben
5118.05: Süsswaren,4.828696416864147,2013,Gesamtausgaben
5118.05: Süsswaren,5.244191622038908,2014,Gesamtausgaben
5118.06: Speiseeis,6.099359537544611,2006,Gesamtausgaben
5118.06: Speiseeis,5.786810942185856,2007,Gesamtausgaben
5118.06: Speiseeis,5.8788262735678085,2008,Gesamtausgaben
5118.06: Speiseeis,6.689311023654201,2009,Gesamtausgaben
5118.06: Speiseeis,6.299547397831908,2010,Gesamtausgaben
5118.06: Speiseeis,6.6434003813801565,2011,Gesamtausgaben
5118.06: Speiseeis,6.05022545410202,2012,Gesamtausgaben
5118.06: Speiseeis,6.368871431632222,2013,Gesamtausgaben
5118.06: Speiseeis,5.853526285229004,2014,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.6679268753055083,2006,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.6385789065349033,2007,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.6657700293962788,2008,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.6038692725350021,2009,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.7153102427487734,2010,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.5648801679573648,2011,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.5854152080316634,2012,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.5989461589812068,2013,Gesamtausgaben
5118.07: Andere zucker- und/oder kakaohaltige Produkte,0.7410512317168917,2014,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",42.564361086592264,2006,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",43.27808008925028,2007,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",45.21749677140548,2008,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",41.62989991002656,2009,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",43.637415345782465,2010,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",43.843287255935564,2011,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",42.25165208963055,2012,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",41.24206706858698,2013,Gesamtausgaben
"5119: Saucen, Salz, Gewürze, Suppen und sonstige Nahrungsmittel",42.97593266636806,2014,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",11.583146707706224,2006,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",11.907559999307006,2007,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",12.681731977871621,2008,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",12.866508881818934,2009,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",12.804919574155747,2010,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",12.55314579265924,2011,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",12.718054452838956,2012,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",13.464223704828225,2013,Gesamtausgaben
"5119.01: Saucen, Würzstoffe und Würze",12.313139827929989,2014,Gesamtausgaben
5119.02: Salz und Gewürze,2.417143793738607,2006,Gesamtausgaben
5119.02: Salz und Gewürze,2.068692700997147,2007,Gesamtausgaben
5119.02: Salz und Gewürze,2.1858080813133607,2008,Gesamtausgaben
5119.02: Salz und Gewürze,2.682861525579116,2009,Gesamtausgaben
5119.02: Salz und Gewürze,2.5441155296953752,2010,Gesamtausgaben
5119.02: Salz und Gewürze,2.5230917541457494,2011,Gesamtausgaben
5119.02: Salz und Gewürze,2.4991824245233767,2012,Gesamtausgaben
5119.02: Salz und Gewürze,2.437787311096212,2013,Gesamtausgaben
5119.02: Salz und Gewürze,2.5770363084595416,2014,Gesamtausgaben
5119.03: Suppen und Bouillons,3.381515228614093,2006,Gesamtausgaben
5119.03: Suppen und Bouillons,3.492954741816392,2007,Gesamtausgaben
5119.03: Suppen und Bouillons,3.3190281501616195,2008,Gesamtausgaben
5119.03: Suppen und Bouillons,3.710705280642743,2009,Gesamtausgaben
5119.03: Suppen und Bouillons,3.9950041941932977,2010,Gesamtausgaben
5119.03: Suppen und Bouillons,3.7087590212460237,2011,Gesamtausgaben
5119.03: Suppen und Bouillons,2.9382406566151045,2012,Gesamtausgaben
5119.03: Suppen und Bouillons,3.00776475355717,2013,Gesamtausgaben
5119.03: Suppen und Bouillons,3.477022061230143,2014,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.6701341027210246,2006,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.6644960829584601,2007,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.7827206562681174,2008,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.7944091130852295,2009,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.8291685050363147,2010,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.8018936279296551,2011,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.787614910481181,2012,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.8092810388219287,2013,Gesamtausgaben
"5119.04: Aromaessenzen, Backpulver und Presshefe",0.8256799450493101,2014,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,13.779133180980649,2006,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,14.3278977151409,2007,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,13.733208436422979,2008,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,12.126591222883775,2009,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,12.47396031552877,2010,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,12.77964111680465,2011,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,12.43646977463666,2012,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,12.789427087540856,2013,Gesamtausgaben
5119.05: Küchenfertige Mahlzeiten,12.672753662504753,2014,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.6370507088481038,2006,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.6753873102326394,2007,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.6135022291859621,2008,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.6569870289722056,2009,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.7503630271353835,2010,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.654024782564729,2011,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.6357397818956071,2012,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,1.0751468213075053,2013,Gesamtausgaben
5119.06: Vegetarische Sojaprodukte,0.9073808140453832,2014,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,8.051341697981822,2006,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,7.52728900239575,2007,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,9.854285373197953,2008,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,6.767472770041509,2009,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,8.471944200394464,2010,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,8.883713538236583,2011,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,8.036114014369483,2012,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,5.700087933709071,2013,Gesamtausgaben
5119.07: Sonstige Nahrungsmittel,8.200665551798215,2014,Gesamtausgaben
5119.08: Babynahrung,2.0448956660017523,2006,Gesamtausgaben
5119.08: Babynahrung,2.6138025364020123,2007,Gesamtausgaben
5119.08: Babynahrung,2.0472118669838535,2008,Gesamtausgaben
5119.08: Babynahrung,2.0243640870030415,2009,Gesamtausgaben
5119.08: Babynahrung,1.767939999643116,2010,Gesamtausgaben
5119.08: Babynahrung,1.9390176223489417,2011,Gesamtausgaben
5119.08: Babynahrung,2.200236074270188,2012,Gesamtausgaben
5119.08: Babynahrung,1.9583484177259907,2013,Gesamtausgaben
5119.08: Babynahrung,2.002254495350726,2014,Gesamtausgaben
512: Alkoholfreie Getränke,53.03875980537952,2006,Gesamtausgaben
512: Alkoholfreie Getränke,54.40134145739239,2007,Gesamtausgaben
512: Alkoholfreie Getränke,55.79174922644999,2008,Gesamtausgaben
512: Alkoholfreie Getränke,58.93750570637465,2009,Gesamtausgaben
512: Alkoholfreie Getränke,58.93555044636159,2010,Gesamtausgaben
512: Alkoholfreie Getränke,57.41910773869228,2011,Gesamtausgaben
512: Alkoholfreie Getränke,58.426897239322805,2012,Gesamtausgaben
512: Alkoholfreie Getränke,57.02000382265155,2013,Gesamtausgaben
512: Alkoholfreie Getränke,58.31164884179819,2014,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",19.343894046167396,2006,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",19.559879349501742,2007,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",21.16705788238637,2008,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",23.626438516606118,2009,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",23.87436556191619,2010,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",23.76647231675537,2011,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",25.557086202749574,2012,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",24.079484145110246,2013,Gesamtausgaben
"5121: Kaffee, Tee und Kakao",25.72651054328309,2014,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,11.925856179217703,2006,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,12.300309599701485,2007,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,13.946688254565862,2008,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,16.87050930486307,2009,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,16.396453280675967,2010,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,17.191754205305287,2011,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,18.697104262981174,2012,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,18.036590650456688,2013,Gesamtausgaben
5121.01: Bohnenkaffee und gemahlener Kaffee,19.54829992007839,2014,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,2.2474312101242933,2006,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,2.1808614610729626,2007,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,2.3013849128703128,2008,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.6939611688433205,2009,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,2.5505041305723095,2010,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.8198459067012935,2011,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.8242206958669487,2012,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.2310949212238695,2013,Gesamtausgaben
5121.02: Löslicher Pulverkaffee und Kaffeesurrogate,1.5177720891963435,2014,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.6399708795053445,2006,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.4902493596640887,2007,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.316981672862922,2008,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.3867568692851044,2009,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.5339380253270467,2010,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.1661152007453497,2011,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.6411969033909144,2012,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.615033668830818,2013,Gesamtausgaben
"5121.03: Tee, Kräutertee und Surrogate",3.447189220533702,2014,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.530635777320053,2006,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.5884589290632032,2007,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.6020030420872724,2008,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.6752111736146273,2009,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.393470125340861,2010,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.5887570040034458,2011,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.394564340510541,2012,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.196764904598871,2013,Gesamtausgaben
5121.04: Kakaohaltige Getränke,1.2132493134746412,2014,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",33.694865759212135,2006,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",34.841462107890656,2007,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",34.62469134406362,2008,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",35.311067189768536,2009,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",35.0611848844454,2010,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",33.65263542193693,2011,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",32.86981103657321,2012,Gesamtausgaben
"5122: Mineralwasser, Limonaden und Säfte",32.940519677541296,2013,Gesamtausgaben
